Track,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),BaseMatcher,Method
knowledgegraph,AML_AllPairs_CenterMintrue,INSTANCES,0.9046413804973398,0.8007736876973992,0.40981595983077695,0.8495445218170209,0.9112618137219537,0.8348866415493423,0.4646078163432632,0.8714039323904794,12631,1700,1230,2498,24492,-,-,AML,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarTwoMinfalse,ALL,0.9125390989382538,0.8314285764828675,0.46430434192108017,0.8700976453958444,0.9168161125672507,0.8654209258415262,0.4884744884744885,0.8903774659208896,13292,1886,1206,2067,24740,26124553964100,07:15:24,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarTwoMinfalse,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,99,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarTwoMinfalse,PROPERTIES,0.9386624869383489,0.9680067056735258,0.9680067056735258,0.9531087880806525,0.9153439153439153,0.9558011049723757,0.9558011049723757,0.9351351351351351,173,173,16,8,379,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarTwoMinfalse,INSTANCES,0.9116316253061345,0.8302878334664531,0.41968171762613915,0.8690604416673542,0.9166608305903775,0.8651596272060281,0.4676141022137196,0.8901659412404789,13089,1711,1190,2040,24262,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMintrue,ALL,0.9169853601716632,0.8151863457413203,0.43908155353704414,0.8630945099783062,0.9214608009024252,0.8509668598216029,0.4687904687904688,0.8848119689943472,13070,1810,1114,2289,24090,26288332862875,07:18:08,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMintrue,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,96,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMintrue,PROPERTIES,0.9420733396515273,0.963128656893038,0.963128656893038,0.952484651978046,0.9197860962566845,0.9502762430939227,0.9502762430939227,0.9347826086956523,172,172,15,9,376,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMintrue,INSTANCES,0.9161039709846941,0.8137802027621286,0.3916837453082299,0.8619158283232254,0.9213145270995919,0.8505519201533479,0.4471166985515168,0.8845202089634314,12868,1636,1099,2261,23618,-,-,ALOD2Vec,AllPairs
knowledgegraph,Paris_AllPairs,ALL,0.8882816732830043,0.8372351772247517,0.5220488310515292,0.8620033631520334,0.9110377803219072,0.8807865095383814,0.574980574980575,0.8956567796610169,13528,2220,1321,1831,47410,30662811621490,08:31:02,Paris,AllPairs
