Track,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),BaseMatcher,Method
knowledgegraph,ATBox_IncrementalMergeInstancesAscending,ALL,0.8300655071613671,0.8102124603454467,0.5073996439191084,0.8200188384256993,0.8654350104821803,0.8600820365909239,0.5444185444185444,0.8627502204225583,13210,2102,2054,2149,27339,3352837255840,00:55:52,ATBox,IncrementalMergeInstancesAscending
knowledgegraph,ATBox_IncrementalMergeInstancesAscending,CLASSES,0.7036363636363637,0.7757509157509157,0.26666666666666666,0.7379359834331248,0.7708333333333334,0.7551020408163265,0.42857142857142855,0.7628865979381444,37,9,11,12,153,-,-,ATBox,IncrementalMergeInstancesAscending
knowledgegraph,ATBox_IncrementalMergeInstancesAscending,PROPERTIES,0.6007006442397411,0.9715781342449542,0.9715781342449542,0.7423971106862723,0.5878378378378378,0.9613259668508287,0.9613259668508287,0.729559748427673,174,174,122,7,677,-,-,ATBox,IncrementalMergeInstancesAscending
knowledgegraph,ATBox_IncrementalMergeInstancesAscending,INSTANCES,0.8401452990450113,0.8083742194233056,0.46809735529157165,0.8239536052914781,0.8712466487935657,0.8592107872298235,0.5244602350368953,0.8651868614596159,12999,1919,1921,2130,26509,-,-,ATBox,IncrementalMergeInstancesAscending
knowledgegraph,Paris_TransitivePairsWindowModelSizeAscending,ALL,0.3862745182875241,0.2223427126750559,0.13882264810305872,0.2822309979540462,0.8985741733238952,0.5785532912298977,0.3613053613053613,0.7038973384030418,8886,1395,1003,6473,27485,3785155219765,01:03:05,Paris,TransitivePairsWindowModelSizeAscending
knowledgegraph,Paris_TransitivePairsWindowModelSizeAscending,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,49,1,-,-,Paris,TransitivePairsWindowModelSizeAscending
knowledgegraph,Paris_TransitivePairsWindowModelSizeAscending,PROPERTIES,0.2891774891774892,0.09829728485964104,0.09829728485964104,0.1467210973891762,0.6857142857142857,0.13259668508287292,0.13259668508287292,0.2222222222222222,24,24,11,157,76,-,-,Paris,TransitivePairsWindowModelSizeAscending
knowledgegraph,Paris_TransitivePairsWindowModelSizeAscending,INSTANCES,0.3873148117167256,0.22310747724764637,0.1371365421562467,0.28312475512442953,0.9003352636391344,0.5857624429902836,0.37469253894506693,0.7097549255165785,8862,1371,981,6267,27408,-,-,Paris,TransitivePairsWindowModelSizeAscending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestSubjectsAscending,ALL,0.5,0.0012140930096954249,7.403316471004848E-4,0.002422304214163307,0.6944444444444444,0.0016277101373787357,0.001554001554001554,0.003247807729782397,25,6,11,15334,77,1652156379395,00:27:32,ALOD2Vec,TransitivePairsFirstVsRestSubjectsAscending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestSubjectsAscending,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,ALOD2Vec,TransitivePairsFirstVsRestSubjectsAscending
